,ret,position,return
2000-12-03,-0.0053006107469,0.0,-0.0
2000-12-10,0.016412428742,0.0,0.0
2000-12-17,-0.000289666159751,1.0,-0.000289666159751
2000-12-24,-0.0429510159732,1.0,-0.0429510159732
2000-12-31,0.0255059667702,0.0,0.0
2001-01-07,-0.00917051177129,0.0,-0.0
2001-01-14,-0.00350858524053,1.0,-0.00350858524053
2001-01-21,0.0195600504648,0.0,0.0
2001-01-28,0.0144797751107,1.0,0.0144797751107
2001-02-04,0.00690111886915,0.0,0.0
2001-02-11,-0.0193500662824,0.0,-0.0
2001-02-18,-0.0151730833862,0.0,-0.0
2001-02-25,-0.0458136981149,0.0,-0.0
2001-03-04,-0.00797513953216,0.0,-0.0
2001-03-11,0.0022945261451,0.0,0.0
2001-03-18,-0.0618103803839,0.0,-0.0
2001-03-25,-0.0299286714764,0.0,-0.0
2001-04-01,0.0181715024469,0.0,0.0
2001-04-08,-0.0277722667228,0.0,-0.0
2001-04-15,0.0326060917939,0.0,0.0
2001-04-22,0.058274762854,1.0,0.058274762854
2001-04-29,-0.0013254442674,1.0,-0.0013254442674
2001-05-06,0.0241246148468,1.0,0.0241246148468
2001-05-13,-0.0042124975391,1.0,-0.0042124975391
2001-05-20,0.0146385017508,0.0,0.0
2001-05-27,0.0186240925233,0.0,0.0
2001-06-03,-0.0295719742314,0.0,-0.0
2001-06-10,0.0114463984103,0.0,0.0
2001-06-17,-0.0277495312473,0.0,-0.0
2001-06-24,-0.0128563045682,0.0,-0.0
2001-07-01,-0.00155407153642,0.0,-0.0
2001-07-08,0.000686807554473,0.0,0.0
2001-07-15,-0.0191661937435,0.0,-0.0
2001-07-22,0.011057266514,0.0,0.0
2001-07-29,-0.0146352266849,0.0,-0.0
2001-08-05,0.017588293704,0.0,0.0
2001-08-12,-0.0172711059244,0.0,-0.0
2001-08-19,-0.0104545454545,0.0,-0.0
2001-08-26,-0.00994462402134,0.0,-0.0
2001-09-02,-0.0214175654854,0.0,-0.0
2001-09-09,-0.0253372172361,0.0,-0.0
2001-09-16,-0.0194531576042,0.0,-0.0
2001-09-23,-0.077754590221,0.0,-0.0
2001-09-30,0.00880516876904,0.0,0.0
2001-10-07,0.0434566171682,0.0,0.0
2001-10-14,0.0198664195189,1.0,0.0198664195189
2001-10-21,-0.000337430260561,1.0,-0.000337430260561
2001-10-28,0.010705236096,0.0,0.0
2001-11-04,-0.0174597132808,0.0,-0.0
2001-11-11,0.0385869696806,0.0,0.0
2001-11-18,0.0224407542568,0.0,0.0
2001-11-25,0.00436289652481,0.0,0.0
2001-12-02,-0.00196852714092,0.0,-0.0
2001-12-09,0.00968838635962,0.0,0.0
2001-12-16,-0.0197956488737,0.0,-0.0
2001-12-23,0.0097998136568,0.0,0.0
2001-12-30,0.0104476340212,0.0,0.0
2002-01-06,0.00508187016287,0.0,0.0
2002-01-13,-0.00306387416955,1.0,-0.00306387416955
2002-01-20,-0.0180290477599,1.0,-0.0180290477599
2002-01-27,-0.00660018349496,0.0,-0.0
2002-02-03,-0.00735311062461,0.0,-0.0
2002-02-10,-0.0277355629885,0.0,-0.0
2002-02-17,0.0209850193595,0.0,0.0
2002-02-24,-0.0213133319301,0.0,-0.0
2002-03-03,0.0233583250423,0.0,0.0
2002-03-10,0.0390482845088,0.0,0.0
2002-03-17,0.00389482418836,1.0,0.00389482418836
2002-03-24,-0.00295326607119,1.0,-0.00295326607119
2002-03-31,-0.0150376167102,0.0,-0.0
2002-04-07,-0.0112004173306,0.0,-0.0
2002-04-14,-0.00900641288518,0.0,-0.0
2002-04-21,0.0032890439762,0.0,0.0
2002-04-28,-0.0244175199719,0.0,-0.0
2002-05-05,-0.0151579694062,0.0,-0.0
2002-05-12,-0.0100049751059,0.0,-0.0
2002-05-19,0.0252778728371,0.0,0.0
2002-05-26,-0.00531299094871,1.0,-0.00531299094871
2002-06-02,-0.0176821397839,1.0,-0.0176821397839
2002-06-09,-0.0308617278231,0.0,-0.0
2002-06-16,-0.0185805612603,0.0,-0.0
2002-06-23,0.00143660347579,0.0,0.0
2002-06-30,-0.03259948946,0.0,-0.0
2002-07-07,-0.019935646903,0.0,-0.0
2002-07-14,-0.0260451427032,0.0,-0.0
2002-07-21,-0.052074466274,0.0,-0.0
2002-07-28,-0.0677653704028,0.0,-0.0
2002-08-04,0.0745986143254,0.0,0.0
2002-08-11,-0.0173051323769,1.0,-0.0173051323769
2002-08-18,0.0414158137668,0.0,0.0
2002-08-25,0.0381942999792,0.0,0.0
2002-09-01,-0.028025319179,0.0,-0.0
2002-09-08,-0.038537281368,0.0,-0.0
2002-09-15,0.0153697711095,0.0,0.0
2002-09-22,-0.0391045433024,0.0,-0.0
2002-09-29,-0.0341955079937,0.0,-0.0
2002-10-06,-0.01541088918,0.0,-0.0
2002-10-13,-0.026954505757,0.0,-0.0
2002-10-20,0.0953215511659,0.0,0.0
2002-10-27,0.0194174978887,1.0,0.0194174978887
2002-11-03,-0.00366309388133,0.0,-0.0
2002-11-10,0.0213672044424,0.0,0.0
2002-11-17,-0.0154932242585,0.0,-0.0
2002-11-24,0.0225914772124,0.0,0.0
2002-12-01,0.0166433179764,0.0,0.0
2002-12-08,-0.0129162109653,0.0,-0.0
2002-12-15,-0.0215936388603,1.0,-0.0215936388603
2002-12-22,-0.00177407578887,0.0,-0.0
2002-12-29,-0.00946071402821,0.0,-0.0
2003-01-05,0.00651815026733,0.0,0.0
2003-01-12,0.0326506990827,0.0,0.0
2003-01-19,-0.00530645308013,1.0,-0.00530645308013
2003-01-26,-0.0433574595211,1.0,-0.0433574595211
2003-02-02,-0.0279305321619,0.0,-0.0
2003-02-09,-0.0118809841033,0.0,-0.0
2003-02-16,-0.0198675339755,0.0,-0.0
2003-02-23,0.0219656875663,0.0,0.0
2003-03-02,-0.0117891985084,0.0,-0.0
2003-03-09,-0.0094538594681,1.0,-0.0094538594681
2003-03-16,-0.0145179377616,0.0,-0.0
2003-03-23,0.07287428542,0.0,0.0
2003-03-30,-0.00772163704191,1.0,-0.00772163704191
2003-04-06,0.000442300515556,0.0,0.0
2003-04-13,0.004888483626,0.0,0.0
2003-04-20,0.0166867548561,0.0,0.0
2003-04-27,0.0256653697814,0.0,0.0
2003-05-04,0.00993069880762,0.0,0.0
2003-05-11,0.0111254835748,1.0,0.0111254835748
2003-05-18,0.0151809322456,1.0,0.0151809322456
2003-05-25,-0.0187910955855,1.0,-0.0187910955855
2003-06-01,0.0309790862409,0.0,0.0
2003-06-08,0.0273001338422,1.0,0.0273001338422
2003-06-15,0.00870336753218,1.0,0.00870336753218
2003-06-22,0.0156732458845,1.0,0.0156732458845
2003-06-29,-0.023976284522,1.0,-0.023976284522
2003-07-06,0.00364868586115,0.0,0.0
2003-07-13,0.016456696314,0.0,0.0
2003-07-20,-0.00559453423203,1.0,-0.00559453423203
2003-07-27,-0.0075462517066,1.0,-0.0075462517066
2003-08-03,0.00161068114591,0.0,0.0
2003-08-10,-0.0155104930468,0.0,-0.0
2003-08-17,0.0141933442502,0.0,0.0
2003-08-24,0.012675870871,0.0,0.0
2003-08-31,0.0013488453044,1.0,0.0013488453044
2003-09-07,0.0232870588882,1.0,0.0232870588882
2003-09-14,-0.00414777358564,1.0,-0.00414777358564
2003-09-21,0.00886138982665,1.0,0.00886138982665
2003-09-28,-0.0164458470495,1.0,-0.0164458470495
2003-10-05,0.00187894534067,0.0,0.0
2003-10-12,0.0223453220953,0.0,0.0
2003-10-19,0.00923339705295,1.0,0.00923339705295
2003-10-26,-0.00922919608279,1.0,-0.00922919608279
2003-11-02,0.00770291777188,1.0,0.00770291777188
2003-11-09,0.00988957975986,0.0,0.0
2003-11-16,-0.00138427096642,1.0,-0.00138427096642
2003-11-23,-0.0149747415427,1.0,-0.0149747415427
2003-11-30,0.0171752599173,0.0,0.0
2003-12-07,0.0103092392875,1.0,0.0103092392875
2003-12-14,0.0002231519177,1.0,0.0002231519177
2003-12-21,0.0119275274284,1.0,0.0119275274284
2003-12-28,0.0137409294426,1.0,0.0137409294426
2004-01-04,0.0142065184283,1.0,0.0142065184283
2004-01-11,0.0138032940498,1.0,0.0138032940498
2004-01-18,0.00441699253466,1.0,0.00441699253466
2004-01-25,0.0113257297575,1.0,0.0113257297575
2004-02-01,-0.00379887486111,1.0,-0.00379887486111
2004-02-08,-0.0042120868273,1.0,-0.0042120868273
2004-02-15,0.0126773631367,0.0,0.0
2004-02-22,0.00155808278305,1.0,0.00155808278305
2004-02-29,-0.00632611446137,1.0,-0.00632611446137
2004-03-07,0.00949488938673,0.0,0.0
2004-03-14,-0.0223341453054,1.0,-0.0223341453054
2004-03-21,-0.0120570381786,0.0,-0.0
2004-03-28,-0.013123222953,0.0,-0.0
2004-04-04,0.0275976594828,0.0,0.0
2004-04-11,0.0130211375552,1.0,0.0130211375552
2004-04-18,-0.0125628469962,1.0,-0.0125628469962
2004-04-25,0.00128553923195,1.0,0.00128553923195
2004-05-02,-0.00730747412341,0.0,-0.0
2004-05-09,-0.00890606418811,0.0,-0.0
2004-05-16,-0.0171041611938,0.0,-0.0
2004-05-23,-0.00456323933341,0.0,-0.0
2004-05-30,0.0217256408091,0.0,0.0
2004-06-06,0.00742135279658,1.0,0.00742135279658
2004-06-13,0.0145072937777,1.0,0.0145072937777
2004-06-20,-0.00528656821378,1.0,-0.00528656821378
2004-06-27,0.00458118074985,1.0,0.00458118074985
2004-07-04,-0.00336743580496,0.0,-0.0
2004-07-11,-0.016617796851,1.0,-0.016617796851
2004-07-18,-0.0038658486781,0.0,-0.0
2004-07-25,-0.0112722200597,0.0,-0.0
2004-08-01,-0.00182630424916,0.0,-0.0
2004-08-08,-0.00490461921639,0.0,-0.0
2004-08-15,-0.0186306910036,0.0,-0.0
2004-08-22,0.0182719779809,0.0,0.0
2004-08-29,0.0117319769364,0.0,0.0
2004-09-05,0.00779036570116,1.0,0.00779036570116
